BMT135838B,-45.036938579,-19.792770688
BMT135845B,-45.036938579,-19.792770688
BMT136020B,-45.039621472,-19.793158700
BMT157590961,-44.959835578,-19.826224522
BMT165371446,-44.985662737,-19.867879276
BMT165371925,-44.982921808,-19.863767280
BMT165371954,-44.981890611,-19.860495846
BMT165371978,-44.977869186,-19.862664231
BMT165371997,-44.978987096,-19.859736434
BMT165372008,-44.981375125,-19.858028738
BMT165372021,-44.977650535,-19.855281113
BMT165372038,-44.977660405,-19.853003831
BMT165372039,-44.977736840,-19.852805030
BMT165372056,-44.977746428,-19.852542963
BMT165372086,-44.978720984,-19.849795883
BMT165372087,-44.977603818,-19.847879936
BMT165372134,-44.958433293,-19.820594233
BMT165372137,-44.956438103,-19.818587573
BMT165372141,-44.948397770,-19.819190901
BMT165372226,-44.959625427,-19.826486543
BMT165372233,-44.957953966,-19.827733245
BMT165372235,-44.956989581,-19.827344430
BMT165372255,-44.959748670,-19.830056131
BMT165372257,-44.959318816,-19.830544024
BMT165372261,-44.962661941,-19.827228227
BMT165372276,-45.011438986,-19.810920212
BMT165372370,-45.013959387,-19.806591366
BMT165372385,-45.019257616,-19.798358268
BMT165372389,-45.019276842,-19.799442693
BMT165372391,-45.020355747,-19.799541979
BMT165372391,-45.020012025,-19.799514907
BMT165372392,-45.020355747,-19.799541979
BMT165372413,-45.043908740,-19.795028335
BMT165372417,-45.053368963,-19.791121822
BMT165372419,-45.060079427,-19.787839299
BMT165372420,-45.063792174,-19.785217312
BMT165372427,-45.074729566,-19.778110069
BMT165372439,-45.088708686,-19.766518363
BMT165372443,-45.089719938,-19.765451502
BMT165372448,-45.096179557,-19.760767024
BMT165372450,-45.095281399,-19.759267375
BMT165372460,-45.079967860,-19.772694695
BMT165372462,-45.076481093,-19.767590362
BMT165372465,-45.076481093,-19.767590362
BMT165372469,-45.081486814,-19.756111261
BMT165372470,-45.082536764,-19.756083669
BMT165372480,-45.074557385,-19.736278198
BMT165372483,-45.071364900,-19.746943093
BMT165372502,-45.088911028,-19.787122409
BMT165372527,-45.065078010,-19.777851770
BMT165372533,-45.045283313,-19.794106229
BMT165372545,-45.030560470,-19.790151191
BMT165372565,-45.044131468,-19.806405723
BMT165372623,-45.036883933,-19.804220440
BMT165372624,-45.036139254,-19.804509773
BMT165372645,-45.054715595,-19.820437061
BMT165372651,-45.056328588,-19.818213490
BMT165372655,-45.054810444,-19.818566401
BMT165372660,-45.024891899,-19.805867227
BMT165372662,-45.019696947,-19.799487832
BMT165372665,-45.019878091,-19.797373179
BMT165372708,-45.001040722,-19.802579531
BMT165372723,-45.000725618,-19.797582131
BMT165372752,-45.013622558,-19.775513492
BMT165372755,-45.018493586,-19.796469638
BMT165372759,-45.016030283,-19.796099363
BMT165372764,-45.012698607,-19.801241623
BMT165372768,-45.012478988,-19.800988605
BMT165372769,-45.011715103,-19.800175337
BMT165372770,-45.011715103,-19.800175337
BMT165372771,-45.011715103,-19.800175337
BMT165372772,-45.010664832,-19.799904296
BMT165372776,-45.009566822,-19.799588067
BMT165372779,-45.008182406,-19.799678505
BMT165372791,-45.008173343,-19.809176273
BMT165372839,-44.973077411,-19.844427236
BMT165372839,-44.972924576,-19.844598913
BMT165372864,-44.976761994,-19.857296213
BMT165372872,-44.983094415,-19.857360184
BMT165372959,-44.993830195,-19.850727841
BMT165372962,-44.994040346,-19.849824164
BMT165372964,-44.994164524,-19.849327141
BMT165372967,-44.994403290,-19.849381370
BMT165402946,-44.987135512,-19.845594557
BMT165997321,-44.988099226,-19.857441920
BMT166341681,-45.012620528,-19.779706694
BMT166341685,-45.018061085,-19.771085009
BMT166341701,-44.998806679,-19.780168018
BMT166985711,-44.972511901,-19.856256373
BMT167581657,-44.972244448,-19.856382847
BMT167581983,-44.973591167,-19.856310757
BMT167581984,-44.972511901,-19.856256373
BMT167581985,-44.973438468,-19.855596824
BMT167584659,-44.974230924,-19.857350086
BMT167774571,-44.986284037,-19.862845814
BMT168110979,-44.982406144,-19.862682810
BMT168110980,-44.982673590,-19.862637652
BMT168796938,-44.981460830,-19.860233734
BMT168798676,-44.981575453,-19.860179525
BMT168802838,-44.980114554,-19.856510414
BMT168804618,-44.980477848,-19.853636741
BMT168882459,-44.977354651,-19.853880366
BMT168882534,-44.977660405,-19.853003831
BMT169201804,-44.984621551,-19.868285847
BMT169777076,-44.982052026,-19.869017589
BMT169999575,-44.980945273,-19.858426313
BMT169999596,-44.981852707,-19.857848051
BMT170000082,-44.986188323,-19.865150197
BMT170035022,-45.033272289,-19.792193046
BMT170670016,-45.029283000,-19.800263691
BMT170670019,-45.031927477,-19.798989036
BMT170670021,-45.032404687,-19.798130446
BMT170717364,-44.988480442,-19.868963899
BMT171019151,-45.021863290,-19.792239990
BMT171019161,-45.012401153,-19.782237044
BMT171019174,-45.003503871,-19.792991355
BMT171019184,-45.013432628,-19.787388006
BMT171327608,-44.985280440,-19.870310150
BMT171327609,-44.985022526,-19.870427607
BMT171327698,-44.989024751,-19.871105660
BMT171327702,-44.988537671,-19.870102543
BMT171327704,-44.988537671,-19.870102543
BMT171867028,-44.931802097,-19.840864751
BMT171867029,-44.928957079,-19.838758056
BMT171867031,-44.927066143,-19.838811514
BMT171874107,-45.090302559,-19.782991849
BMT171874109,-45.090808064,-19.782160198
BMT171874112,-45.093290468,-19.782619802
BMT172133460,-44.989016216,-19.856339485
BMT172133462,-44.989312309,-19.856212987
BMT172206892,-44.962104507,-19.842283510
BMT172206893,-44.962104507,-19.842283510
BMT172206902,-44.944577781,-19.847972136
