
-------------------
Convergence Report:
-------------------
"Bus.Node", "Error", "|V|","Vbase"
"bmt3470412b.1"    ,    0.00000,  8.25879E+0003,  7.96743E+0003
"bmt2430996b.1"    ,    0.00000,  8.25877E+0003,  7.96743E+0003
"bmt3465568b.1"    ,    0.00000,  8.25874E+0003,  7.96743E+0003
"bmt167357134.1"   ,    0.00000,  8.25870E+0003,  7.96743E+0003
"bmt167357136.1"   ,    0.00000,  8.25868E+0003,  7.96743E+0003
"bmt3465596b.1"    ,    0.00000,  8.25867E+0003,  7.96743E+0003
"bmt167357139.1"   ,    0.00000,  8.25868E+0003,  7.96743E+0003
"bmt2431038b.3"    ,    0.00000,  8.20284E+0003,  7.96743E+0003
"bmt2431031b.3"    ,    0.00000,  8.20284E+0003,  7.96743E+0003
"bmt103801959.3"   ,    0.00000,  8.20283E+0003,  7.96743E+0003
"bmt172688272.1"   ,    0.00000,  8.25695E+0003,  7.96743E+0003
"bmt2431059b.1"    ,    0.00000,  8.25696E+0003,  7.96743E+0003
"bmt3466296b.1"    ,    0.00000,  8.25696E+0003,  7.96743E+0003
"bmt103802687.3"   ,    0.00000,  8.20874E+0003,  7.96743E+0003
"bmt2431073b.3"    ,    0.00000,  8.20874E+0003,  7.96743E+0003
"bmt2431080b.3"    ,    0.00000,  8.20874E+0003,  7.96743E+0003
"bmt3466562b.3"    ,    0.00000,  8.20874E+0003,  7.96743E+0003
"bmt2431087b.3"    ,    0.00000,  8.20874E+0003,  7.96743E+0003
"bmt2431094b.3"    ,    0.00000,  8.20874E+0003,  7.96743E+0003
"bmt3466457b.3"    ,    0.00000,  8.20874E+0003,  7.96743E+0003
"bmt165138606.3"   ,    0.00000,  8.20776E+0003,  7.96743E+0003
"bmt165138607.3"   ,    0.00000,  8.20770E+0003,  7.96743E+0003
"bmt165138608.3"   ,    0.00000,  8.20770E+0003,  7.96743E+0003
"bmt165138609.3"   ,    0.00000,  8.20767E+0003,  7.96743E+0003
"bmt3469404b.3"    ,    0.00000,  8.20760E+0003,  7.96743E+0003
"bmt3469495b.3"    ,    0.00000,  8.20766E+0003,  7.96743E+0003
"bmt165138611.3"   ,    0.00000,  8.20766E+0003,  7.96743E+0003
"bmt165138612.3"   ,    0.00000,  8.20766E+0003,  7.96743E+0003
"bmt165138613.3"   ,    0.00000,  8.20766E+0003,  7.96743E+0003
"bmt3469110b.3"    ,    0.00000,  8.20744E+0003,  7.96743E+0003
"bmt3469208b.3"    ,    0.00000,  8.20744E+0003,  7.96743E+0003
"bmt3469306b.3"    ,    0.00000,  8.20742E+0003,  7.96743E+0003
"bmt165138614.3"   ,    0.00000,  8.20740E+0003,  7.96743E+0003
"bmt165138619.3"   ,    0.00000,  8.20738E+0003,  7.96743E+0003
"bmt165138620.3"   ,    0.00000,  8.20739E+0003,  7.96743E+0003
"bmt2431150b.3"    ,    0.00000,  8.20790E+0003,  7.96743E+0003
"bmt3469040b.3"    ,    0.00000,  8.20789E+0003,  7.96743E+0003
"bmt3493085b.3"    ,    0.00000,  8.23357E+0003,  7.96743E+0003
"bmt2431164b.3"    ,    0.00000,  8.23356E+0003,  7.96743E+0003
"bmt103803058.3"   ,    0.00000,  8.23352E+0003,  7.96743E+0003
"bmt103803065.3"   ,    0.00000,  8.23351E+0003,  7.96743E+0003
"bmt103803072.3"   ,    0.00000,  8.23350E+0003,  7.96743E+0003
"bmt103803086.3"   ,    0.00000,  8.23350E+0003,  7.96743E+0003
"bmt103803093.3"   ,    0.00000,  8.23351E+0003,  7.96743E+0003
"bmt103803100.3"   ,    0.00000,  8.23350E+0003,  7.96743E+0003
"bmt103803107.3"   ,    0.00000,  8.23350E+0003,  7.96743E+0003
"bmt3492784b.3"    ,    0.00000,  8.23350E+0003,  7.96743E+0003
"bmt2431199b.3"    ,    0.00000,  8.24388E+0003,  7.96743E+0003
"bmt2431206b.3"    ,    0.00000,  8.24387E+0003,  7.96743E+0003
"bmt2431213b.3"    ,    0.00000,  8.24386E+0003,  7.96743E+0003
"bmt2431220b.3"    ,    0.00000,  8.24385E+0003,  7.96743E+0003
"bmt2431227b.3"    ,    0.00000,  8.24384E+0003,  7.96743E+0003
"bmt2431234b.3"    ,    0.00000,  8.24384E+0003,  7.96743E+0003
"bmt167348920.3"   ,    0.00000,  8.24383E+0003,  7.96743E+0003
"bmt3478553b.3"    ,    0.00000,  8.24380E+0003,  7.96743E+0003
"bmt167348921.3"   ,    0.00000,  8.24379E+0003,  7.96743E+0003
"bmt2431255b.3"    ,    0.00000,  8.24378E+0003,  7.96743E+0003
"bmt167348923.3"   ,    0.00000,  8.24379E+0003,  7.96743E+0003
"bmt150353056.1"   ,    0.00000,  8.27121E+0003,  7.96743E+0003
"bmt150353056.2"   ,    0.00000,  8.27010E+0003,  7.96743E+0003
"bmt150353056.3"   ,    0.00000,  8.27151E+0003,  7.96743E+0003
"bmt150353057.1"   ,    0.00000,  8.27067E+0003,  7.96743E+0003
"bmt150353057.2"   ,    0.00000,  8.26950E+0003,  7.96743E+0003
"bmt150353057.3"   ,    0.00000,  8.27100E+0003,  7.96743E+0003
"bmt150353058.1"   ,    0.00000,  8.27058E+0003,  7.96743E+0003
"bmt150353058.2"   ,    0.00000,  8.26941E+0003,  7.96743E+0003
"bmt150353058.3"   ,    0.00000,  8.27091E+0003,  7.96743E+0003
"bmt2797628.1"     ,    0.00000,  8.26954E+0003,  7.96743E+0003
"bmt2797628.2"     ,    0.00000,  8.26827E+0003,  7.96743E+0003
"bmt2797628.3"     ,    0.00000,  8.26993E+0003,  7.96743E+0003
"bmt2431283b.1"    ,    0.00000,  8.26645E+0003,  7.96743E+0003
"bmt2431283b.2"    ,    0.00000,  8.26466E+0003,  7.96743E+0003
"bmt2431283b.3"    ,    0.00000,  8.26706E+0003,  7.96743E+0003
"bmt167592902.1"   ,    0.00000,  8.26385E+0003,  7.96743E+0003
"bmt167592902.2"   ,    0.00000,  8.26157E+0003,  7.96743E+0003
"bmt167592902.3"   ,    0.00000,  8.26467E+0003,  7.96743E+0003
"bmt167592863.1"   ,    0.00000,  8.26333E+0003,  7.96743E+0003
"bmt167592863.2"   ,    0.00000,  8.26095E+0003,  7.96743E+0003
"bmt167592863.3"   ,    0.00000,  8.26419E+0003,  7.96743E+0003
"bmt3490873b.3"    ,    0.00000,  8.26203E+0003,  7.96743E+0003
"bmt2431311b.1"    ,    0.00000,  8.25054E+0003,  7.96743E+0003
"bmt2431311b.2"    ,    0.00000,  8.24626E+0003,  7.96743E+0003
"bmt2431311b.3"    ,    0.00000,  8.25201E+0003,  7.96743E+0003
"bmt733286b.1"     ,    0.00000,  8.17705E+0003,  7.96743E+0003
"bmt733286b.2"     ,    0.00000,  8.17141E+0003,  7.96743E+0003
"bmt733286b.3"     ,    0.00000,  8.17946E+0003,  7.96743E+0003
"bmt150353144.1"   ,    0.00000,  8.16785E+0003,  7.96743E+0003
"bmt150353144.2"   ,    0.00000,  8.16235E+0003,  7.96743E+0003
"bmt150353144.3"   ,    0.00000,  8.17107E+0003,  7.96743E+0003
"bmt733195b.1"     ,    0.00000,  8.16788E+0003,  7.96743E+0003
"bmt733195b.2"     ,    0.00000,  8.16237E+0003,  7.96743E+0003
"bmt733195b.3"     ,    0.00000,  8.17109E+0003,  7.96743E+0003
"bmt150353163.1"   ,    0.00000,  8.13829E+0003,  7.96743E+0003
"bmt150353163.2"   ,    0.00000,  8.13338E+0003,  7.96743E+0003
"bmt150353163.3"   ,    0.00000,  8.14298E+0003,  7.96743E+0003
"bmt150354056.1"   ,    0.00000,  8.12893E+0003,  7.96743E+0003
"bmt150354056.2"   ,    0.00000,  8.12639E+0003,  7.96743E+0003
"bmt150354056.3"   ,    0.00000,  8.13590E+0003,  7.96743E+0003
"bmt2431360b.1"    ,    0.00000,  8.23617E+0003,  7.96743E+0003
"bmt2431360b.2"    ,    0.00000,  8.22291E+0003,  7.96743E+0003
"bmt2431360b.3"    ,    0.00000,  8.18532E+0003,  7.96743E+0003
"bmt150353240.1"   ,    0.00000,  8.23617E+0003,  7.96743E+0003
"bmt150353240.2"   ,    0.00000,  8.22291E+0003,  7.96743E+0003
"bmt150353240.3"   ,    0.00000,  8.18532E+0003,  7.96743E+0003
"bmt3485182b.1"    ,    0.00000,  8.23617E+0003,  7.96743E+0003
"bmt3485182b.2"    ,    0.00000,  8.22291E+0003,  7.96743E+0003
"bmt3485182b.3"    ,    0.00000,  8.18532E+0003,  7.96743E+0003
"bmt150353239.1"   ,    0.00000,  8.23680E+0003,  7.96743E+0003
"bmt150353239.2"   ,    0.00000,  8.22366E+0003,  7.96743E+0003
"bmt150353239.3"   ,    0.00000,  8.18598E+0003,  7.96743E+0003
"bmt150353244.1"   ,    0.00000,  8.23614E+0003,  7.96743E+0003
"bmt150353244.2"   ,    0.00000,  8.22288E+0003,  7.96743E+0003
"bmt150353244.3"   ,    0.00000,  8.18528E+0003,  7.96743E+0003
"bmt150353245.1"   ,    0.00000,  8.23266E+0003,  7.96743E+0003
"bmt150353245.2"   ,    0.00000,  8.21878E+0003,  7.96743E+0003
"bmt150353245.3"   ,    0.00000,  8.18165E+0003,  7.96743E+0003
"bmt2435049b.3"    ,    0.00000,  8.18598E+0003,  7.96743E+0003
"bmt150353188.1"   ,    0.00000,  8.23734E+0003,  7.96743E+0003
"bmt150353188.2"   ,    0.00000,  8.22430E+0003,  7.96743E+0003
"bmt150353188.3"   ,    0.00000,  8.18654E+0003,  7.96743E+0003
"bmt150354028.1"   ,    0.00000,  8.23266E+0003,  7.96743E+0003
"bmt150354029.1"   ,    0.00000,  8.23265E+0003,  7.96743E+0003
"bmt150353246.1"   ,    0.00000,  8.22946E+0003,  7.96743E+0003
"bmt150353246.2"   ,    0.00000,  8.21500E+0003,  7.96743E+0003
"bmt150353246.3"   ,    0.00000,  8.17831E+0003,  7.96743E+0003
"bmt150353247.1"   ,    0.00000,  8.22943E+0003,  7.96743E+0003
"bmt150353247.2"   ,    0.00000,  8.21496E+0003,  7.96743E+0003
"bmt150353247.3"   ,    0.00000,  8.17827E+0003,  7.96743E+0003
"bmt150353248.1"   ,    0.00000,  8.22869E+0003,  7.96743E+0003
"bmt150353248.2"   ,    0.00000,  8.21409E+0003,  7.96743E+0003
"bmt150353248.3"   ,    0.00000,  8.17750E+0003,  7.96743E+0003
"bmt150353249.1"   ,    0.00000,  8.22811E+0003,  7.96743E+0003
"bmt150353249.2"   ,    0.00000,  8.21340E+0003,  7.96743E+0003
"bmt150353249.3"   ,    0.00000,  8.17689E+0003,  7.96743E+0003
"bmt150353251.1"   ,    0.00000,  8.22738E+0003,  7.96743E+0003
"bmt150353251.2"   ,    0.00000,  8.21264E+0003,  7.96743E+0003
"bmt150353251.3"   ,    0.00000,  8.17615E+0003,  7.96743E+0003
"bmt150353941.1"   ,    0.00000,  8.22811E+0003,  7.96743E+0003
"bmt150353941.2"   ,    0.00000,  8.21340E+0003,  7.96743E+0003
"bmt150353941.3"   ,    0.00000,  8.17689E+0003,  7.96743E+0003
"bmt3485560b.1"    ,    0.00000,  8.22797E+0003,  7.96743E+0003
"bmt3485560b.2"    ,    0.00000,  8.21310E+0003,  7.96743E+0003
"bmt3485560b.3"    ,    0.00000,  8.17654E+0003,  7.96743E+0003
"bmt150353252.1"   ,    0.00000,  8.22735E+0003,  7.96743E+0003
"bmt150353252.2"   ,    0.00000,  8.21261E+0003,  7.96743E+0003
"bmt150353252.3"   ,    0.00000,  8.17612E+0003,  7.96743E+0003
"bmt150353253.1"   ,    0.00000,  8.22682E+0003,  7.96743E+0003
"bmt150353253.2"   ,    0.00000,  8.21206E+0003,  7.96743E+0003
"bmt150353253.3"   ,    0.00000,  8.17558E+0003,  7.96743E+0003
"bmt2431409b.1"    ,    0.00000,  8.22741E+0003,  7.96743E+0003
"bmt2431409b.2"    ,    0.00000,  8.21187E+0003,  7.96743E+0003
"bmt2431409b.3"    ,    0.00000,  8.17512E+0003,  7.96743E+0003
"bmt3485581b.1"    ,    0.00000,  8.22734E+0003,  7.96743E+0003
"bmt3485581b.2"    ,    0.00000,  8.21172E+0003,  7.96743E+0003
"bmt3485581b.3"    ,    0.00000,  8.17494E+0003,  7.96743E+0003
"bmt2431444b.1"    ,    0.00000,  8.22351E+0003,  7.96743E+0003
"bmt1022827b.3"    ,    0.00000,  8.16820E+0003,  7.96743E+0003
"bmt2431465b.3"    ,    0.00000,  8.16820E+0003,  7.96743E+0003
"bmt1022841b.3"    ,    0.00000,  8.16820E+0003,  7.96743E+0003
"bmt2431479b.2"    ,    0.00000,  8.20993E+0003,  7.96743E+0003
"bmt3485609b.2"    ,    0.00000,  8.20995E+0003,  7.96743E+0003
"bmt3485595b.2"    ,    0.00000,  8.20992E+0003,  7.96743E+0003
"bmt150354021.2"   ,    0.00000,  8.20984E+0003,  7.96743E+0003
"bmt150354015.2"   ,    0.00000,  8.20984E+0003,  7.96743E+0003
"bmt3274881b.2"    ,    0.00000,  8.20984E+0003,  7.96743E+0003
"bmt150353254.1"   ,    0.00000,  8.22682E+0003,  7.96743E+0003
"bmt150353254.2"   ,    0.00000,  8.21205E+0003,  7.96743E+0003
"bmt150353254.3"   ,    0.00000,  8.17558E+0003,  7.96743E+0003
"bmt150353255.1"   ,    0.00000,  8.22598E+0003,  7.96743E+0003
"bmt150353255.2"   ,    0.00000,  8.21118E+0003,  7.96743E+0003
"bmt150353255.3"   ,    0.00000,  8.17471E+0003,  7.96743E+0003
"bmt2810193b.1"    ,    0.00000,  8.22267E+0003,  7.96743E+0003
"bmt2810193b.2"    ,    0.00000,  8.20743E+0003,  7.96743E+0003
"bmt2810193b.3"    ,    0.00000,  8.17147E+0003,  7.96743E+0003
"bmt150353257.3"   ,    0.00000,  8.16447E+0003,  7.96743E+0003
"bmt150353258.3"   ,    0.00000,  8.16446E+0003,  7.96743E+0003
"bmt150353257.1"   ,    0.00000,  8.21550E+0003,  7.96743E+0003
"bmt150353257.2"   ,    0.00000,  8.19932E+0003,  7.96743E+0003
"bmt2810242b.1"    ,    0.00000,  8.21194E+0003,  7.96743E+0003
"bmt2810242b.2"    ,    0.00000,  8.19530E+0003,  7.96743E+0003
"bmt2810242b.3"    ,    0.00000,  8.16099E+0003,  7.96743E+0003
"bmt150353938.2"   ,    0.00000,  8.18646E+0003,  7.96743E+0003
"bmt150353259.1"   ,    0.00000,  8.20411E+0003,  7.96743E+0003
"bmt150353259.2"   ,    0.00000,  8.18646E+0003,  7.96743E+0003
"bmt150353259.3"   ,    0.00000,  8.15336E+0003,  7.96743E+0003
"bmt150353260.1"   ,    0.00000,  8.20411E+0003,  7.96743E+0003
"bmt150353260.2"   ,    0.00000,  8.18646E+0003,  7.96743E+0003
"bmt150353260.3"   ,    0.00000,  8.15336E+0003,  7.96743E+0003
"bmt150353261.1"   ,    0.00000,  8.20218E+0003,  7.96743E+0003
"bmt150353261.2"   ,    0.00000,  8.18444E+0003,  7.96743E+0003
"bmt150353261.3"   ,    0.00000,  8.15138E+0003,  7.96743E+0003
"bmt162645161.1"   ,    0.00000,  8.19607E+0003,  7.96743E+0003
"bmt162645161.2"   ,    0.00000,  8.17808E+0003,  7.96743E+0003
"bmt162645161.3"   ,    0.00000,  8.14510E+0003,  7.96743E+0003
"bmt2431535b.1"    ,    0.00000,  8.19518E+0003,  7.96743E+0003
"bmt2431535b.2"    ,    0.00000,  8.17715E+0003,  7.96743E+0003
"bmt2431535b.3"    ,    0.00000,  8.14418E+0003,  7.96743E+0003
"bmt165564376.1"   ,    0.00000,  8.19450E+0003,  7.96743E+0003
"bmt165564376.2"   ,    0.00000,  8.17644E+0003,  7.96743E+0003
"bmt165564376.3"   ,    0.00000,  8.14348E+0003,  7.96743E+0003
"bmt3246552b.1"    ,    0.00000,  8.19363E+0003,  7.96743E+0003
"bmt3246552b.2"    ,    0.00000,  8.17553E+0003,  7.96743E+0003
"bmt3246552b.3"    ,    0.00000,  8.14259E+0003,  7.96743E+0003
"bmt162654183.1"   ,    0.00000,  8.19202E+0003,  7.96743E+0003
"bmt162654183.2"   ,    0.00000,  8.17384E+0003,  7.96743E+0003
"bmt162654183.3"   ,    0.00000,  8.14098E+0003,  7.96743E+0003
"bmt162654184.1"   ,    0.00000,  8.19180E+0003,  7.96743E+0003
"bmt162654184.2"   ,    0.00000,  8.17366E+0003,  7.96743E+0003
"bmt162654184.3"   ,    0.00000,  8.14077E+0003,  7.96743E+0003
"bmt2431570b.1"    ,    0.00000,  8.19155E+0003,  7.96743E+0003
"bmt2431570b.2"    ,    0.00000,  8.17348E+0003,  7.96743E+0003
"bmt2431570b.3"    ,    0.00000,  8.14052E+0003,  7.96743E+0003
"bmt3261329b.1"    ,    0.00000,  8.19134E+0003,  7.96743E+0003
"bmt3261329b.2"    ,    0.00000,  8.17333E+0003,  7.96743E+0003
"bmt3261329b.3"    ,    0.00000,  8.14031E+0003,  7.96743E+0003
"bmt150353506.1"   ,    0.00000,  8.19192E+0003,  7.96743E+0003
"bmt150353506.2"   ,    0.00000,  8.17366E+0003,  7.96743E+0003
"bmt150353506.3"   ,    0.00000,  8.14088E+0003,  7.96743E+0003
"bmt150353507.1"   ,    0.00000,  8.19156E+0003,  7.96743E+0003
"bmt150353507.2"   ,    0.00000,  8.17321E+0003,  7.96743E+0003
"bmt150353507.3"   ,    0.00000,  8.14054E+0003,  7.96743E+0003
"bmt150353508.1"   ,    0.00000,  8.19153E+0003,  7.96743E+0003
"bmt150353508.2"   ,    0.00000,  8.17318E+0003,  7.96743E+0003
"bmt150353508.3"   ,    0.00000,  8.14051E+0003,  7.96743E+0003
"bmt150353510.1"   ,    0.00000,  8.18927E+0003,  7.96743E+0003
"bmt150353510.2"   ,    0.00000,  8.17038E+0003,  7.96743E+0003
"bmt150353510.3"   ,    0.00000,  8.13838E+0003,  7.96743E+0003
"bmt2431612b.1"    ,    0.00000,  8.18895E+0003,  7.96743E+0003
"bmt2431612b.2"    ,    0.00000,  8.17002E+0003,  7.96743E+0003
"bmt2431612b.3"    ,    0.00000,  8.13805E+0003,  7.96743E+0003
"bmt2431619b.1"    ,    0.00000,  8.18860E+0003,  7.96743E+0003
"bmt2431619b.2"    ,    0.00000,  8.16963E+0003,  7.96743E+0003
"bmt2431619b.3"    ,    0.00000,  8.13769E+0003,  7.96743E+0003
"bmt2431626b.1"    ,    0.00000,  8.18825E+0003,  7.96743E+0003
"bmt2431626b.2"    ,    0.00000,  8.16924E+0003,  7.96743E+0003
"bmt2431626b.3"    ,    0.00000,  8.13734E+0003,  7.96743E+0003
"bmt2431633b.1"    ,    0.00000,  8.18792E+0003,  7.96743E+0003
"bmt2431633b.2"    ,    0.00000,  8.16887E+0003,  7.96743E+0003
"bmt2431633b.3"    ,    0.00000,  8.13700E+0003,  7.96743E+0003
"bmt2431640b.1"    ,    0.00000,  8.18770E+0003,  7.96743E+0003
"bmt2431640b.2"    ,    0.00000,  8.16862E+0003,  7.96743E+0003
"bmt2431640b.3"    ,    0.00000,  8.13678E+0003,  7.96743E+0003
"bmt2431647b.1"    ,    0.00000,  8.18749E+0003,  7.96743E+0003
"bmt2431647b.2"    ,    0.00000,  8.16839E+0003,  7.96743E+0003
"bmt2431647b.3"    ,    0.00000,  8.13657E+0003,  7.96743E+0003
"bmt2431654b.1"    ,    0.00000,  8.18718E+0003,  7.96743E+0003
"bmt2431654b.2"    ,    0.00000,  8.16804E+0003,  7.96743E+0003
"bmt2431654b.3"    ,    0.00000,  8.13625E+0003,  7.96743E+0003
"bmt2431661b.1"    ,    0.00000,  8.18692E+0003,  7.96743E+0003
"bmt2431661b.2"    ,    0.00000,  8.16776E+0003,  7.96743E+0003
"bmt2431661b.3"    ,    0.00000,  8.13599E+0003,  7.96743E+0003
"bmt2431668b.1"    ,    0.00000,  8.18666E+0003,  7.96743E+0003
"bmt2431668b.2"    ,    0.00000,  8.16746E+0003,  7.96743E+0003
"bmt2431668b.3"    ,    0.00000,  8.13572E+0003,  7.96743E+0003
"bmt2431675b.1"    ,    0.00000,  8.18643E+0003,  7.96743E+0003
"bmt2431675b.2"    ,    0.00000,  8.16721E+0003,  7.96743E+0003
"bmt2431675b.3"    ,    0.00000,  8.13549E+0003,  7.96743E+0003
"bmt2431682b.1"    ,    0.00000,  8.18619E+0003,  7.96743E+0003
"bmt2431682b.2"    ,    0.00000,  8.16694E+0003,  7.96743E+0003
"bmt2431682b.3"    ,    0.00000,  8.13525E+0003,  7.96743E+0003
"bmt2431689b.1"    ,    0.00000,  8.18587E+0003,  7.96743E+0003
"bmt2431689b.2"    ,    0.00000,  8.16658E+0003,  7.96743E+0003
"bmt2431689b.3"    ,    0.00000,  8.13492E+0003,  7.96743E+0003
"bmt2431696b.1"    ,    0.00000,  8.18556E+0003,  7.96743E+0003
"bmt2431696b.2"    ,    0.00000,  8.16624E+0003,  7.96743E+0003
"bmt2431696b.3"    ,    0.00000,  8.13460E+0003,  7.96743E+0003
"bmt2431703b.1"    ,    0.00000,  8.18524E+0003,  7.96743E+0003
"bmt2431703b.2"    ,    0.00000,  8.16588E+0003,  7.96743E+0003
"bmt2431703b.3"    ,    0.00000,  8.13427E+0003,  7.96743E+0003
"bmt2431710b.1"    ,    0.00000,  8.18496E+0003,  7.96743E+0003
"bmt2431710b.2"    ,    0.00000,  8.16557E+0003,  7.96743E+0003
"bmt2431710b.3"    ,    0.00000,  8.13399E+0003,  7.96743E+0003
"bmt2431717b.1"    ,    0.00000,  8.18469E+0003,  7.96743E+0003
"bmt2431717b.2"    ,    0.00000,  8.16527E+0003,  7.96743E+0003
"bmt2431717b.3"    ,    0.00000,  8.13372E+0003,  7.96743E+0003
"bmt2431724b.1"    ,    0.00000,  8.18441E+0003,  7.96743E+0003
"bmt2431724b.2"    ,    0.00000,  8.16495E+0003,  7.96743E+0003
"bmt2431724b.3"    ,    0.00000,  8.13343E+0003,  7.96743E+0003
"bmt2431731b.1"    ,    0.00000,  8.18417E+0003,  7.96743E+0003
"bmt2431731b.2"    ,    0.00000,  8.16468E+0003,  7.96743E+0003
"bmt2431731b.3"    ,    0.00000,  8.13318E+0003,  7.96743E+0003
"bmt3246433b.1"    ,    0.00000,  8.18394E+0003,  7.96743E+0003
"bmt3246433b.2"    ,    0.00000,  8.16443E+0003,  7.96743E+0003
"bmt3246433b.3"    ,    0.00000,  8.13295E+0003,  7.96743E+0003
"bmt2431738b.1"    ,    0.00000,  8.18317E+0003,  7.96743E+0003
"bmt2431738b.2"    ,    0.00000,  8.16357E+0003,  7.96743E+0003
"bmt2431738b.3"    ,    0.00000,  8.13217E+0003,  7.96743E+0003
"bmt2431745b.1"    ,    0.00000,  8.18292E+0003,  7.96743E+0003
"bmt2431745b.2"    ,    0.00000,  8.16329E+0003,  7.96743E+0003
"bmt2431745b.3"    ,    0.00000,  8.13191E+0003,  7.96743E+0003
"bmt150353511.1"   ,    0.00000,  8.18272E+0003,  7.96743E+0003
"bmt150353511.2"   ,    0.00000,  8.16307E+0003,  7.96743E+0003
"bmt150353511.3"   ,    0.00000,  8.13171E+0003,  7.96743E+0003
"bmt170736200.1"   ,    0.00000,  8.18270E+0003,  7.96743E+0003
"bmt170736200.2"   ,    0.00000,  8.16304E+0003,  7.96743E+0003
"bmt170736200.3"   ,    0.00000,  8.13169E+0003,  7.96743E+0003
"bmt150353933.2"   ,    0.00000,  8.15948E+0003,  7.96743E+0003
"bmt150353523.1"   ,    0.00000,  8.16545E+0003,  7.96743E+0003
"bmt150353523.2"   ,    0.00000,  8.14260E+0003,  7.96743E+0003
"bmt150353523.3"   ,    0.00000,  8.11458E+0003,  7.96743E+0003
"bmt150667991.2"   ,    0.00000,  8.14260E+0003,  7.96743E+0003
"bmt150667992.2"   ,    0.00000,  8.14260E+0003,  7.96743E+0003
"bmt150667993.2"   ,    0.00000,  8.14259E+0003,  7.96743E+0003
"bmt170072522.2"   ,    0.00000,  8.12386E+0003,  7.96743E+0003
"bmt160806968.2"   ,    0.00000,  8.11222E+0003,  7.96743E+0003
"bmt160806978.2"   ,    0.00000,  8.11222E+0003,  7.96743E+0003
"bmt1022099b.2"    ,    0.00000,  8.26624E+0003,  7.96743E+0003
"bmt3805999b.2"    ,    0.00000,  8.26622E+0003,  7.96743E+0003
"bmt161962571.3"   ,    0.00000,  8.26768E+0003,  7.96743E+0003
"bmt150354250.3"   ,    0.00000,  8.26767E+0003,  7.96743E+0003
"bmt1022120b.2"    ,    0.00000,  8.26627E+0003,  7.96743E+0003
"bmt161962570.1"   ,    0.00000,  8.26896E+0003,  7.96743E+0003
"bmt161962570.2"   ,    0.00000,  8.26628E+0003,  7.96743E+0003
"bmt161962570.3"   ,    0.00000,  8.26773E+0003,  7.96743E+0003
"bmt161962571.1"   ,    0.00000,  8.26895E+0003,  7.96743E+0003
"bmt161962571.2"   ,    0.00000,  8.26626E+0003,  7.96743E+0003
"bmt1022134b.1"    ,    0.00000,  8.26897E+0003,  7.96743E+0003
"bmt1022134b.2"    ,    0.00000,  8.26632E+0003,  7.96743E+0003
"bmt1022134b.3"    ,    0.00000,  8.26775E+0003,  7.96743E+0003
"bmt150354216.1"   ,    0.00000,  8.16779E+0003,  7.96743E+0003
"bmt150354216.2"   ,    0.00000,  8.16229E+0003,  7.96743E+0003
"bmt150354216.3"   ,    0.00000,  8.17101E+0003,  7.96743E+0003
"bmt103766812.1"   ,    0.00000,  8.27121E+0003,  7.96743E+0003
"bmt103766812.2"   ,    0.00000,  8.27010E+0003,  7.96743E+0003
"bmt103766812.3"   ,    0.00000,  8.27151E+0003,  7.96743E+0003
"bmt99448316.1"    ,    0.00000,  8.27063E+0003,  7.96743E+0003
"bmt99448316.2"    ,    0.00000,  8.26931E+0003,  7.96743E+0003
"bmt99448316.3"    ,    0.00000,  8.27114E+0003,  7.96743E+0003
"bmt156673453.1"   ,    0.00000,  8.27054E+0003,  7.96743E+0003
"bmt156673453.2"   ,    0.00000,  8.26919E+0003,  7.96743E+0003
"bmt156673453.3"   ,    0.00000,  8.27105E+0003,  7.96743E+0003
"bmt156673454.1"   ,    0.00000,  8.27007E+0003,  7.96743E+0003
"bmt156673454.2"   ,    0.00000,  8.26856E+0003,  7.96743E+0003
"bmt156673454.3"   ,    0.00000,  8.27075E+0003,  7.96743E+0003
"bmt156673455.1"   ,    0.00000,  8.26943E+0003,  7.96743E+0003
"bmt156673455.2"   ,    0.00000,  8.26768E+0003,  7.96743E+0003
"bmt156673455.3"   ,    0.00000,  8.27034E+0003,  7.96743E+0003
"bmt156673456.1"   ,    0.00000,  8.26943E+0003,  7.96743E+0003
"bmt156673456.2"   ,    0.00000,  8.26768E+0003,  7.96743E+0003
"bmt156673456.3"   ,    0.00000,  8.27034E+0003,  7.96743E+0003
"bmt103766854.1"   ,    0.00000,  8.26809E+0003,  7.96743E+0003
"bmt103766854.2"   ,    0.00000,  8.26585E+0003,  7.96743E+0003
"bmt103766854.3"   ,    0.00000,  8.26949E+0003,  7.96743E+0003
"bmt3988923.1"     ,    0.00000,  8.26835E+0003,  7.96743E+0003
"bmt3988923.2"     ,    0.00000,  8.26620E+0003,  7.96743E+0003
"bmt3988923.3"     ,    0.00000,  8.26965E+0003,  7.96743E+0003
"bmt731795b.1"     ,    0.00000,  8.23181E+0003,  7.96743E+0003
"bmt731795b.2"     ,    0.00000,  8.21796E+0003,  7.96743E+0003
"bmt731795b.3"     ,    0.00000,  8.24363E+0003,  7.96743E+0003
"bmt2417899b.1"    ,    0.00000,  8.18881E+0003,  7.96743E+0003
"bmt2417899b.2"    ,    0.00000,  8.17159E+0003,  7.96743E+0003
"bmt2417899b.3"    ,    0.00000,  8.20239E+0003,  7.96743E+0003
"bmt2419124b.1"    ,    0.00000,  8.18879E+0003,  7.96743E+0003
