
SYMMETRICAL COMPONENT VOLTAGES BY BUS (for 3-phase buses)

Bus            Mag:   V1 (kV)    p.u.     V2 (kV)   %V2/V1    V0 (kV)    %V0/V1

bmt2325867b       8.334      1.046    0.03514     0.4216   0.03098    0.3718
bmt125129239      8.344      1.047    0.02132     0.2555   0.03665    0.4393
bmt125129246      8.343      1.047     0.0213     0.2554   0.03661    0.4389
bmt2318398b       7.743     0.9718      0.046     0.5941   0.02108    0.2722
bmt2318405b       7.743     0.9718      0.046     0.5941   0.02108    0.2722
bmt2320141b       7.986      1.002     0.0702      0.879   0.03816    0.4778
bmt151862729      7.987      1.002    0.07016     0.8785   0.03815    0.4777
bmt2320197b       7.984      1.002          0          0         0         0
bmt125133425      7.984      1.002          0          0         0         0
bmt2320239b       7.984      1.002          0          0         0         0
bmt125133418      7.984      1.002          0          0         0         0
bmt2320246b       7.984      1.002          0          0         0         0
bmt2320302b       7.983      1.002    0.07072     0.8858   0.03837    0.4807
bmt151862727      7.984      1.002    0.07066     0.8851   0.03835    0.4804
bmt2217885b       8.251      1.036          0          0         0         0
bmt154998931      8.251      1.036          0          0         0         0
bmt154998932      8.251      1.036          0          0         0         0
bmt125119719      8.247      1.035          0          0         0         0
bmt125119726      8.247      1.035          0          0         0         0
bmt2639117b       8.247      1.035          0          0         0         0
bmt2218018b       8.247      1.035          0          0         0         0
bmt2218025b       8.247      1.035          0          0         0         0
bmt154998686      8.234      1.033    0.09865      1.198   0.05382    0.6537
bmt2218060b       8.243      1.035          0          0         0         0
bmt2218088b       8.238      1.034    0.09774      1.186   0.05396     0.655
bmt2218095b        8.24      1.034    0.09728      1.181   0.05403    0.6558
bmt2218116b       8.184      1.027          0          0         0         0
bmt165394588      8.184      1.027          0          0         0         0
bmt2218123b       8.184      1.027          0          0         0         0
bmt165394586      8.184      1.027          0          0         0         0
bmt2218130b       8.184      1.027          0          0         0         0
bmt2218158b       8.184      1.027          0          0         0         0
bmt165394587      8.184      1.027          0          0         0         0
bmt2218165b       8.184      1.027          0          0         0         0
bmt2218172b       8.184      1.027          0          0         0         0
bmt2218186b       8.241      1.034          0          0         0         0
bmt2218193b       8.241      1.034          0          0         0         0
bmt154998688      8.241      1.034          0          0         0         0
bmt2218200b       8.224      1.032      0.101      1.229   0.05348    0.6503
bmt125118074      8.222      1.032     0.1014      1.233   0.05343    0.6498
bmt2218214b       8.226      1.032     0.1006      1.223   0.05354    0.6509
bmt2218291b       8.254      1.036          0          0         0         0
bmt2218298b       8.254      1.036          0          0         0         0
bmt125118410      8.174      1.026          0          0         0         0
bmt2218389b       8.173      1.026          0          0         0         0
bmt125118445      8.173      1.026          0          0         0         0
bmt125119481      8.216      1.031          0          0         0         0
bmt173136964      8.152      1.023          0          0         0         0
bmt173136961      8.219      1.032          0          0         0         0
bmt169738569      8.222      1.032     0.1015      1.235   0.05341    0.6496
bmt154998687       8.19      1.028          0          0         0         0
bmt125128364      7.887     0.9899          0          0         0         0
bmt125128378      7.863     0.9869          0          0         0         0
bmt2413500b        8.14      1.022    0.04239     0.5208   0.03038    0.3732
bmt125138395       8.14      1.022     0.0424     0.5209   0.03038    0.3732
bmt168796802      8.125       1.02          0          0         0         0
bmt125138577      8.125       1.02          0          0         0         0
bmt2440142b       8.125       1.02          0          0         0         0
bmt3013743b       8.125       1.02          0          0         0         0
bmt2005379b       7.779     0.9763          0          0         0         0
bmt151661490      7.779     0.9763          0          0         0         0
bmt148946527      7.746     0.9722    0.04595     0.5932   0.02108    0.2721
bmt151661491      7.779     0.9763          0          0         0         0
bmt159109583      8.299      1.042          0          0         0         0
bmt159109584      8.299      1.042          0          0         0         0
bmt2929785b       8.299      1.042          0          0         0         0
bmt125139760      7.626     0.9571    0.04432     0.5812   0.01463    0.1919
bmt2119885b       7.626     0.9571    0.04433     0.5812   0.01464    0.1919
bmt2119892b       7.626     0.9571    0.04433     0.5813   0.01464    0.1919
bmt2119899b       7.626     0.9571    0.04433     0.5813   0.01464     0.192
bmt2119906b       7.626     0.9571    0.04434     0.5814   0.01464     0.192
bmt2119913b       7.626     0.9571    0.04434     0.5814   0.01464     0.192
bmt125139767      7.626     0.9571    0.04434     0.5815   0.01464     0.192
bmt125139774      7.656      0.961          0          0         0         0
bmt125139781      7.626     0.9571    0.04435     0.5816   0.01465    0.1921
bmt2119955b       7.626     0.9571    0.04435     0.5816   0.01465    0.1921
bmt2926957b        7.61     0.9552          0          0         0         0
bmt2119962b       7.626     0.9571    0.04436     0.5817   0.01465    0.1921
bmt125139788      7.626     0.9571    0.04436     0.5817   0.01465    0.1921
bmt2119976b       7.626     0.9571    0.04437     0.5819   0.01466    0.1922
bmt125139851      7.656      0.961          0          0         0         0
bmt2119990b       7.656      0.961          0          0         0         0
bmt125139802      7.626     0.9571    0.04437     0.5819   0.01466    0.1922
bmt125139858      7.656      0.961          0          0         0         0
bmt125139816      7.626     0.9571    0.04437     0.5819   0.01466    0.1922
bmt125139823      7.626     0.9571    0.04437     0.5819   0.01466    0.1922
bmt2120074b       7.815     0.9809          0          0         0         0
bmt125139984      7.815     0.9809          0          0         0         0
bmt125126712      8.185      1.027          0          0         0         0
bmt125126719      8.185      1.027          0          0         0         0
bmt125126670      8.185      1.027          0          0         0         0
bmt2713709b       8.185      1.027          0          0         0         0
bmt2777206b       8.185      1.027          0          0         0         0
bmt2187204b       8.138      1.021    0.04244     0.5215   0.03032    0.3726
bmt170895960      8.138      1.021    0.04244     0.5215   0.03032    0.3726
bmt170895961      8.138      1.021    0.04244     0.5215   0.03032    0.3726
bmt2187939b       8.171      1.026          0          0         0         0
bmt2187946b       8.171      1.026          0          0         0         0
bmt2187988b       8.171      1.025          0          0         0         0
bmt2187953b        8.17      1.025          0          0         0         0
bmt125125354       8.17      1.025          0          0         0         0
bmt125125361       8.17      1.025          0          0         0         0
bmt169225892       8.17      1.025          0          0         0         0
bmt2878587b        8.17      1.025          0          0         0         0
bmt2187974b        8.17      1.025          0          0         0         0
bmt169225886       8.17      1.025          0          0         0         0
bmt2889108b        8.17      1.025          0          0         0         0
bmt169225885       8.17      1.025          0          0         0         0
bmt2440149b       8.125       1.02          0          0         0         0
bmt2440156b       8.125       1.02          0          0         0         0
bmt125138584      8.125       1.02          0          0         0         0
bmt125133684      7.827     0.9824          0          0         0         0
bmt169853815      7.827     0.9824          0          0         0         0
bmt3028086b       7.827     0.9824          0          0         0         0
bmt2495449b       7.825     0.9821          0          0         0         0
bmt2495463b       7.822     0.9817          0          0         0         0
bmt2495477b       7.821     0.9816          0          0         0         0
bmt2495484b        7.82     0.9814          0          0         0         0
bmt2320309b       7.984      1.002    0.07059     0.8841    0.0383    0.4797
bmt2320323b       7.984      1.002    0.07062     0.8846   0.03832      0.48
bmt2320344b       7.985      1.002    0.07039     0.8815   0.03822    0.4786
bmt2320351b       7.985      1.002    0.07044     0.8822   0.03823    0.4788
bmt151862728      7.986      1.002    0.07025     0.8796   0.03817     0.478
bmt125126768      8.219      1.032    0.04658     0.5667   0.03557    0.4328
bmt159868858      8.219      1.032          0          0         0         0
bmt159868859      8.219      1.032          0          0         0         0
bmt2379557b       8.219      1.032     0.0466     0.5669   0.03557    0.4328
bmt159868860      8.219      1.032          0          0         0         0
bmt2901386b       8.219      1.032          0          0         0         0
bmt2379564b       8.219      1.032     0.0466      0.567   0.03558    0.4328
bmt2379571b       8.219      1.032    0.04661     0.5671   0.03558    0.4329
bmt2379578b       8.219      1.032    0.04663     0.5673   0.03558    0.4329
bmt2379585b       8.219      1.032    0.04663     0.5673   0.03558    0.4329
bmt125126775      8.219      1.032    0.04664     0.5674   0.03559    0.4329
bmt2379599b       8.219      1.032    0.04664     0.5674   0.03559    0.4329
bmt156922086      8.219      1.032          0          0         0         0
bmt156922087      8.219      1.032          0          0         0         0
bmt2379606b       8.219      1.032    0.04664     0.5674   0.03559    0.4329
bmt165995150      8.219      1.032    0.04664     0.5674   0.03559    0.4329
bmt2489156b        8.16      1.024          0          0         0         0
bmt2489163b        8.16      1.024          0          0         0         0
bmt2489170b        8.16      1.024          0          0         0         0
bmt125126397       8.16      1.024          0          0         0         0
bmt2489184b        8.16      1.024          0          0         0         0
bmt172057094       8.16      1.024          0          0         0         0
bmt2490045b        8.16      1.024          0          0         0         0
bmt125126404       8.16      1.024          0          0         0         0
bmt2489198b        8.16      1.024          0          0         0         0
bmt2489422b        8.16      1.024          0          0         0         0
bmt125126425       8.16      1.024          0          0         0         0
bmt125126411       8.16      1.024          0          0         0         0
bmt2489338b       8.235      1.034          0          0         0         0
bmt2489352b       8.235      1.034          0          0         0         0
bmt158588741      8.235      1.034          0          0         0         0
bmt125126418       8.16      1.024          0          0         0         0
bmt2492537b       8.235      1.034          0          0         0         0
bmt125126383      8.161      1.024          0          0         0         0
bmt172057095       8.16      1.024          0          0         0         0
bmt2490080b        8.16      1.024          0          0         0         0
bmt172057097       8.16      1.024          0          0         0         0
bmt172057096       8.16      1.024          0          0         0         0
bmt2490094b        8.16      1.024          0          0         0         0
bmt2490507b        8.16      1.024          0          0         0         0
bmt2490101b        8.16      1.024          0          0         0         0
bmt2490108b        8.16      1.024          0          0         0         0
bmt2490514b        8.16      1.024          0          0         0         0
bmt2490521b        8.16      1.024          0          0         0         0
bmt2490535b        8.16      1.024          0          0         0         0
bmt2490542b        8.16      1.024          0          0         0         0
bmt172057099       8.16      1.024          0          0         0         0
bmt2490745b       7.877     0.9887    0.04504     0.5718   0.02285      0.29
bmt2490752b       7.873     0.9882    0.04506     0.5722   0.02276     0.289
bmt2490948b       7.862     0.9868    0.04509     0.5735   0.02251    0.2863
bmt2490955b        7.86     0.9865     0.0451     0.5737   0.02247    0.2858
bmt2490962b       7.859     0.9864     0.0451     0.5739   0.02244    0.2856
bmt2490969b       7.855     0.9858    0.04512     0.5744   0.02235    0.2846
bmt2490976b        7.85     0.9853    0.04514      0.575   0.02226    0.2836
bmt2495617b       7.814     0.9807          0          0         0         0
bmt2495624b       7.813     0.9806          0          0         0         0
bmt2495666b       8.296      1.041    0.02193     0.2644   0.03467    0.4179
bmt2495673b       8.296      1.041    0.02193     0.2644   0.03467    0.4179
bmt1252277b       8.296      1.041    0.02193     0.2644   0.03467    0.4179
bmt2495701b       7.811     0.9803          0          0         0         0
bmt125133712      7.811     0.9803          0          0         0         0
bmt2495743b       8.284       1.04          0          0         0         0
bmt2495750b       8.284       1.04          0          0         0         0
bmt2495757b       8.284       1.04          0          0         0         0
bmt2495764b       8.284       1.04          0          0         0         0
bmt2495785b       8.284       1.04          0          0         0         0
bmt2495792b       8.284       1.04          0          0         0         0
bmt2495813b       8.284       1.04          0          0         0         0
bmt2495862b        7.81     0.9802          0          0         0         0
bmt2513061b       7.809     0.9802          0          0         0         0
bmt125133852      7.809     0.9801          0          0         0         0
bmt2496100b       8.296      1.041    0.02199     0.2651   0.03465    0.4177
bmt2496226b       7.806     0.9797          0          0         0         0
bmt2496233b       7.805     0.9796          0          0         0         0
bmt2496247b       7.804     0.9795          0          0         0         0
bmt2496275b       7.803     0.9793          0          0         0         0
bmt2496282b       8.305      1.042          0          0         0         0
bmt2496296b       7.803     0.9793          0          0         0         0
bmt2496289b       8.305      1.042          0          0         0         0
bmt2496303b       8.305      1.042          0          0         0         0
bmt2496310b       7.803     0.9793          0          0         0         0
bmt2496324b       7.802     0.9793          0          0         0         0
bmt2496331b       8.304      1.042          0          0         0         0
bmt2496338b       8.304      1.042          0          0         0         0
bmt2496345b       8.304      1.042          0          0         0         0
bmt2496352b       8.304      1.042          0          0         0         0
bmt2496366b       8.304      1.042          0          0         0         0
bmt171746541      7.803     0.9793          0          0         0         0
bmt2496373b       8.304      1.042          0          0         0         0
bmt2496380b       8.304      1.042          0          0         0         0
bmt125130352      8.304      1.042          0          0         0         0
bmt2496429b       7.938     0.9964          0          0         0         0
bmt125135798      7.938     0.9964          0          0         0         0
bmt2496436b       7.933     0.9956    0.08324      1.049     0.045    0.5672
bmt2496443b       7.932     0.9956    0.08338      1.051    0.0451    0.5685
bmt2496625b       7.802     0.9792          0          0         0         0
bmt171746539      7.802     0.9793          0          0         0         0
bmt2497122b       7.801     0.9792          0          0         0         0
bmt2054134b       8.248      1.035          0          0         0         0
bmt147717049      8.248      1.035          0          0         0         0
bmt2054162b       8.248      1.035          0          0         0         0
bmt2054169b       8.248      1.035          0          0         0         0
bmt2054176b       8.247      1.035          0          0         0         0
bmt2054183b       8.244      1.035          0          0         0         0
bmt2054190b       8.242      1.034          0          0         0         0
bmt2054197b       8.238      1.034          0          0         0         0
bmt2144539b       7.887     0.9899          0          0         0         0
bmt2144707b       7.887     0.9899          0          0         0         0
bmt173133792      7.887     0.9899          0          0         0         0
bmt173133794      7.887     0.9899          0          0         0         0
bmt125124024      8.183      1.027          0          0         0         0
bmt2145428b       8.182      1.027          0          0         0         0
bmt2145435b       8.182      1.027          0          0         0         0
bmt125124066      8.182      1.027          0          0         0         0
bmt2145442b       8.183      1.027          0          0         0         0
bmt125126075      8.162      1.024          0          0         0         0
bmt125126117      8.162      1.024          0          0         0         0
bmt125126124      8.162      1.024          0          0         0         0
bmt2265863b       8.162      1.024          0          0         0         0
bmt2265870b       8.162      1.024          0          0         0         0
bmt2265877b       8.162      1.024          0          0         0         0
bmt2265884b       8.162      1.024          0          0         0         0
bmt2265891b       8.162      1.024          0          0         0         0
bmt125126131      8.162      1.024          0          0         0         0
bmt2371801b       8.197      1.029          0          0         0         0
bmt2373250b       8.278      1.039  0.0006919   0.008358   0.02603    0.3144
bmt2373670b       8.233      1.033   0.004562    0.05541   0.02823    0.3428
bmt2373677b       8.232      1.033   0.004684    0.05691    0.0283    0.3437
bmt2373691b       8.231      1.033    0.00477    0.05796   0.02834    0.3444
bmt170380176       8.23      1.033    0.00485    0.05894   0.02839     0.345
bmt2373705b       8.229      1.033   0.004958    0.06025   0.02845    0.3458
bmt2373866b       8.222      1.032   0.005539    0.06737   0.02879    0.3501
bmt2373873b        8.22      1.032   0.005699    0.06933   0.02888    0.3513
bmt170380177      8.218      1.031   0.005862    0.07133   0.02897    0.3525
bmt2373901b       8.216      1.031   0.006015    0.07321   0.02906    0.3537
bmt170380178      8.214      1.031   0.006242    0.07599   0.02919    0.3554
bmt2373915b       8.211      1.031   0.006468    0.07877   0.02932    0.3571
bmt2373922b       8.208       1.03   0.006694    0.08154   0.02945    0.3588
bmt2373929b       8.207       1.03   0.006846    0.08343   0.02954    0.3599
bmt2373936b       8.205       1.03   0.007028    0.08566   0.02964    0.3613
bmt2373943b       8.203       1.03   0.007161     0.0873   0.02972    0.3623
bmt2373950b       8.201      1.029   0.007296    0.08896   0.02979    0.3633
bmt2373957b       8.199      1.029   0.007497    0.09143   0.02991    0.3648
bmt2373964b       8.197      1.029   0.007697    0.09391   0.03002    0.3663
bmt2373971b       8.194      1.028   0.007901    0.09642   0.03014    0.3678
bmt2373978b       8.193      1.028   0.008058    0.09836   0.03023     0.369
bmt2373985b       8.192      1.028   0.008106    0.09895   0.03026    0.3694
bmt2373992b       8.191      1.028   0.008191        0.1   0.03031      0.37
bmt2702005b       8.189      1.028   0.008329     0.1017   0.03039    0.3711
bmt2491158b       7.844     0.9845    0.04517     0.5758   0.02215    0.2823
bmt2491165b       7.842     0.9843    0.04518     0.5761   0.02211     0.282
bmt125129113      7.828     0.9825    0.04525     0.5781   0.02187    0.2793
bmt125135714      7.846     0.9848          0          0         0         0
bmt2491333b       7.846     0.9848          0          0         0         0
bmt2491340b       7.846     0.9848          0          0         0         0
bmt2491347b       7.846     0.9848          0          0         0         0
bmt2491354b       7.846     0.9848          0          0         0         0
bmt2491368b       7.846     0.9848          0          0         0         0
bmt2491438b       7.846     0.9848          0          0         0         0
bmt2491459b       7.846     0.9848          0          0         0         0
bmt125135721      7.846     0.9848          0          0         0         0
bmt2491606b       7.819     0.9814    0.04531     0.5794   0.02174     0.278
bmt2491620b       7.816      0.981    0.04533     0.5799   0.02169    0.2774
bmt2491634b       7.813     0.9806    0.04535     0.5805   0.02164    0.2769
bmt2491718b       7.803     0.9794    0.04542      0.582   0.02151    0.2757
bmt2491760b       7.796     0.9785    0.04547     0.5833   0.02143    0.2748
bmt2491767b       7.794     0.9782    0.04549     0.5837    0.0214    0.2746
bmt2491949b       8.297      1.041    0.02161     0.2604   0.03479    0.4193
bmt2491963b       8.297      1.041    0.02158     0.2601   0.03479    0.4193
bmt2492068b       8.299      1.042          0          0         0         0
bmt2492075b       8.298      1.042          0          0         0         0
bmt2492089b       8.298      1.042          0          0         0         0
bmt2492117b       8.298      1.042          0          0         0         0
bmt2492145b       8.298      1.041          0          0         0         0
bmt2492236b       8.298      1.041          0          0         0         0
bmt2492250b       8.297      1.041          0          0         0         0
bmt2492271b       8.297      1.041          0          0         0         0
bmt125130415      8.297      1.041          0          0         0         0
bmt125130422      8.297      1.041          0          0         0         0
bmt2492334b       8.297      1.041          0          0         0         0
bmt2492341b       8.297      1.041          0          0         0         0
bmt125130443      8.297      1.041          0          0         0         0
bmt2492544b       8.235      1.034          0          0         0         0
bmt125130457      8.296      1.041          0          0         0         0
bmt154998905      8.235      1.034          0          0         0         0
bmt2492593b       8.235      1.034          0          0         0         0
bmt154998906      8.235      1.034          0          0         0         0
bmt2492649b       8.252      1.036          0          0         0         0
bmt154998718      8.251      1.036          0          0         0         0
bmt2492915b       8.251      1.036          0          0         0         0
bmt2492957b       8.251      1.036          0          0         0         0
bmt2493062b       8.233      1.033          0          0         0         0
bmt2493118b       8.249      1.035          0          0         0         0
bmt171746544      7.801     0.9792          0          0         0         0
bmt171746574      7.798     0.9787          0          0         0         0
bmt2497241b       7.797     0.9787          0          0         0         0
bmt171746575      7.797     0.9787          0          0         0         0
bmt2497283b       7.797     0.9787          0          0         0         0
bmt2497304b       7.797     0.9786          0          0         0         0
bmt171746576      7.797     0.9786          0          0         0         0
bmt171746577      7.797     0.9786          0          0         0         0
bmt2497339b       7.797     0.9787          0          0         0         0
bmt2497941b       7.795     0.9784          0          0         0         0
bmt2575977b       7.795     0.9783          0          0         0         0
bmt2498032b       7.794     0.9783          0          0         0         0
bmt2498039b       7.794     0.9782          0          0         0         0
bmt2498053b       7.793     0.9781          0          0         0         0
bmt2498060b       7.792      0.978          0          0         0         0
bmt2498116b       7.792     0.9779          0          0         0         0
bmt148912485      8.218      1.031          0          0         0         0
bmt125134965      7.791     0.9779          0          0         0         0
bmt2499201b       7.791     0.9779          0          0         0         0
bmt125134958      7.791     0.9779          0          0         0         0
bmt171746553       7.79     0.9777          0          0         0         0
bmt2982159b        7.79     0.9777          0          0         0         0
bmt168509226      7.787     0.9774          0          0         0         0
bmt168509228      7.787     0.9774          0          0         0         0
bmt2499271b       7.787     0.9774          0          0         0         0
bmt125134804      7.787     0.9773          0          0         0         0
bmt2499320b       8.228      1.033          0          0         0         0
bmt2499334b       8.228      1.033          0          0         0         0
bmt125134937      7.791     0.9779          0          0         0         0
bmt159681906      8.228      1.033          0          0         0         0
bmt2499502b       8.226      1.032          0          0         0         0
bmt125131556      8.226      1.032          0          0         0         0
bmt169766735      8.226      1.032          0          0         0         0
bmt3038838b       8.226      1.032          0          0         0         0
bmt2499544b       8.226      1.032          0          0         0         0
bmt148912459      8.226      1.032          0          0         0         0
bmt148912461      8.224      1.032          0          0         0         0
bmt2499740b       8.224      1.032          0          0         0         0
bmt2499747b       8.223      1.032          0          0         0         0
bmt2499775b       8.223      1.032          0          0         0         0
bmt2499782b       8.223      1.032          0          0         0         0
bmt148912464      8.223      1.032          0          0         0         0
bmt165263216       8.21       1.03          0          0         0         0
bmt169225866       8.18      1.027          0          0         0         0
bmt169524163      8.146      1.022          0          0         0         0
bmt169524164      8.146      1.022          0          0         0         0
bmt169225902      8.174      1.026          0          0         0         0
bmt9236218b       8.174      1.026          0          0         0         0
bmt9236223b       8.174      1.026          0          0         0         0
bmt9236224b       8.174      1.026          0          0         0         0
bmt9236226b       8.174      1.026          0          0         0         0
bmt9236235b       8.174      1.026          0          0         0         0
bmt9236236b       8.174      1.026          0          0         0         0
bmt169225903      8.174      1.026          0          0         0         0
bmt167287733      8.148      1.023          0          0         0         0
bmt9236499b       8.148      1.023          0          0         0         0
bmt9236501b       8.148      1.023          0          0         0         0
bmt9236502b       8.148      1.023          0          0         0         0
bmt9236504b       8.148      1.023          0          0         0         0
bmt167287734      8.148      1.023          0          0         0         0
bmt170658258      8.083      1.015    0.04695     0.5808   0.03007     0.372
bmt170833844      8.083      1.015    0.04695     0.5808   0.03007     0.372
bmt170833845      8.083      1.015      0.047     0.5814   0.03009    0.3723
bmt170658274      8.083      1.014    0.04705      0.582   0.03011    0.3725
bmt170833894      8.083      1.014    0.04705     0.5821   0.03011    0.3725
bmt170833895      8.083      1.014    0.04708     0.5824   0.03012    0.3727
bmt154998821      8.222      1.032          0          0         0         0
bmt154998822      8.221      1.032          0          0         0         0
bmt154998823      8.222      1.032          0          0         0         0
bmt154998825      8.221      1.032          0          0         0         0
bmt154998826      8.221      1.032          0          0         0         0
bmt1914694b       8.221      1.032          0          0         0         0
bmt154998827      8.221      1.032          0          0         0         0
bmt1914778b       8.221      1.032          0          0         0         0
bmt2557161b        8.22      1.032          0          0         0         0
bmt154998817      8.222      1.032          0          0         0         0
bmt154998820      8.222      1.032          0          0         0         0
bmt2556937b       8.222      1.032          0          0         0         0
bmt154998824      8.222      1.032          0          0         0         0
bmt154998830      8.221      1.032          0          0         0         0
bmt154998833       8.22      1.032          0          0         0         0
bmt2557392b        8.22      1.032          0          0         0         0
bmt154998848       8.22      1.032          0          0         0         0
bmt154998828      8.221      1.032          0          0         0         0
bmt154998829      8.221      1.032          0          0         0         0
bmt154998816      8.223      1.032          0          0         0         0
bmt154998818      8.223      1.032          0          0         0         0
bmt154998819      8.223      1.032          0          0         0         0
bmt1914953b       8.234      1.033          0          0         0         0
bmt158312961      8.234      1.033          0          0         0         0
bmt154998684      8.254      1.036    0.09175      1.112   0.05461    0.6615
bmt154998685      8.219      1.032          0          0         0         0
bmt125134454      7.795     0.9783          0          0         0         0
bmt1915443b       7.795     0.9783          0          0         0         0
bmt1915422b       7.795     0.9783          0          0         0         0
bmt125134468      7.795     0.9783          0          0         0         0
bmt1915429b       7.795     0.9783          0          0         0         0
bmt1915436b       7.795     0.9783          0          0         0         0
bmt2144063b       7.915     0.9934          0          0         0         0
bmt125137569      7.915     0.9934          0          0         0         0
bmt2144070b       7.915     0.9934          0          0         0         0
bmt2640720b       8.174      1.026          0          0         0         0
bmt2537911b       8.214      1.031          0          0         0         0
bmt2537918b       8.214      1.031          0          0         0         0
bmt2493181b       8.249      1.035          0          0         0         0
bmt154998724      8.249      1.035          0          0         0         0
bmt154998728      8.249      1.035          0          0         0         0
bmt2493356b       8.247      1.035          0          0         0         0
bmt172009686      8.246      1.035          0          0         0         0
bmt2493629b       8.245      1.035          0          0         0         0
bmt2493643b       8.245      1.035          0          0         0         0
bmt2493650b       8.244      1.035          0          0         0         0
bmt1337649b       8.243      1.035          0          0         0         0
bmt2493860b       8.243      1.035          0          0         0         0
bmt2493874b       8.243      1.035          0          0         0         0
bmt2493909b       8.242      1.035          0          0         0         0
bmt172009687      8.241      1.034          0          0         0         0
bmt2494091b        8.24      1.034          0          0         0         0
bmt2494098b       8.239      1.034          0          0         0         0
bmt2494105b       8.239      1.034          0          0         0         0
bmt2494112b       8.239      1.034          0          0         0         0
bmt172009694      8.238      1.034          0          0         0         0
bmt2494735b       7.851     0.9854          0          0         0         0
bmt172061542      7.851     0.9854          0          0         0         0
bmt2494742b       7.851     0.9854          0          0         0         0
bmt2494784b       7.844     0.9845          0          0         0         0
bmt2494854b       7.839     0.9839          0          0         0         0
bmt140498180      7.839     0.9839          0          0         0         0
bmt2494938b       7.837     0.9836          0          0         0         0
bmt125134986      7.839     0.9838          0          0         0         0
bmt3192243b       7.839     0.9838          0          0         0         0
bmt2494952b       7.836     0.9835          0          0         0         0
bmt172061534      7.835     0.9834          0          0         0         0
bmt2494980b       7.831     0.9829          0          0         0         0
bmt172061536      7.835     0.9834          0          0         0         0
bmt2494987b        7.83     0.9828          0          0         0         0
bmt2495001b       7.829     0.9826          0          0         0         0
bmt2495008b       7.828     0.9825          0          0         0         0
bmt2495078b       8.296      1.041    0.02172     0.2617   0.03476    0.4189
bmt2495092b       8.296      1.041    0.02173     0.2619   0.03475    0.4189
bmt2495099b       8.296      1.041    0.02175     0.2622   0.03474    0.4188
bmt2495106b       8.296      1.041    0.02177     0.2625   0.03473    0.4187
bmt2495120b       8.296      1.041    0.02179     0.2627   0.03472    0.4186
bmt2495141b       8.296      1.041    0.02181     0.2629   0.03472    0.4185
bmt2495148b       8.296      1.041    0.02187     0.2637   0.03469    0.4182
bmt2495155b       8.296      1.041     0.0219      0.264   0.03468    0.4181
bmt2495162b       8.296      1.041    0.02191     0.2642   0.03468     0.418
bmt2532164b        8.26      1.037          0          0         0         0
bmt2532171b        8.26      1.037          0          0         0         0
bmt2532178b       8.259      1.037          0          0         0         0
bmt2532192b       8.259      1.037          0          0         0         0
bmt2532206b       8.258      1.036          0          0         0         0
bmt2532213b       8.258      1.036          0          0         0         0
bmt159689941      8.317      1.044          0          0         0         0
bmt2578917b       8.317      1.044          0          0         0         0
bmt2579295b       8.317      1.044          0          0         0         0
bmt1982972b       8.317      1.044          0          0         0         0
bmt1983028b       8.317      1.044          0          0         0         0
bmt2579323b       8.317      1.044          0          0         0         0
bmt159689943      8.317      1.044          0          0         0         0
bmt2579337b       8.317      1.044          0          0         0         0
bmt2579358b       8.317      1.044          0          0         0         0
bmt2597313b       7.731     0.9704    0.03924     0.5076   0.01515     0.196
bmt169225877      8.172      1.026          0          0         0         0
bmt169225878      8.172      1.026          0          0         0         0
bmt2046581b       8.172      1.026          0          0         0         0
bmt2046602b       8.172      1.026          0          0         0         0
bmt2046609b       8.172      1.026          0          0         0         0
bmt2046616b       8.171      1.026          0          0         0         0
bmt2046623b       8.171      1.026          0          0         0         0
bmt125125333      8.171      1.026          0          0         0         0
bmt169225879      8.171      1.026          0          0         0         0
bmt169225884      8.171      1.026          0          0         0         0
bmt125124899       8.22      1.032    0.04641     0.5646   0.03559     0.433
bmt163818054      8.221      1.032          0          0         0         0
bmt125123499      8.125       1.02          0          0         0         0
bmt154998872      8.219      1.032          0          0         0         0
bmt154998873      8.219      1.032          0          0         0         0
bmt167088884      7.787     0.9773          0          0         0         0
bmt167088885      7.787     0.9773          0          0         0         0
bmt2541607b       7.787     0.9773          0          0         0         0
bmt167088886      7.787     0.9773          0          0         0         0
bmt125137681      7.959      0.999          0          0         0         0
bmt2226845b       7.959      0.999          0          0         0         0
bmt125136778      7.959      0.999          0          0         0         0
bmt2573632b       7.959     0.9989          0          0         0         0
bmt2226852b       7.959      0.999          0          0         0         0
bmt125137688      7.959      0.999          0          0         0         0
bmt125138346      8.126       1.02          0          0         0         0
bmt125138353      8.126       1.02          0          0         0         0
bmt3144839b       8.126       1.02          0          0         0         0
bmt125128091       8.25      1.035     0.0249     0.3019   0.01594    0.1932
bmt125128098      8.248      1.035    0.02494     0.3024   0.01594    0.1932
bmt125128084      7.839     0.9839    0.01746     0.2227   0.03024    0.3857
bmt2306155b       7.839     0.9839    0.01746     0.2227   0.03024    0.3857
bmt2306162b       7.839     0.9839    0.01746     0.2227   0.03024    0.3857
bmt163080434      7.849     0.9852    0.01724     0.2196   0.03027    0.3856
bmt163080435      7.847     0.9848     0.0173     0.2205   0.03026    0.3856
bmt125140677      8.259      1.037          0          0         0         0
bmt125128126      8.259      1.037          0          0         0         0
bmt2358039b       8.235      1.034          0          0         0         0
bmt1337740b       8.234      1.034          0          0         0         0
bmt2487826b       7.902     0.9918    0.04509     0.5706   0.02343    0.2965
